Taken by Alex and Dennis 2/20/15

AccelX, AccelY, AccelZ, Roll, Pitch, Heading
-13.886, -5.688, -2.550, -21.943, -114.174, 0.000
-12.474, 7.728, -2.432, 31.302, -123.002, 0.000
1.451, 6.433, 0.510, 76.551, 12.675, 0.000
-0.785, -6.747, 0.628, -81.530, -6.604, 0.000
-13.298, -7.728, -3.727, -29.230, -122.829, 0.000
-12.199, 8.002, -2.511, 32.720, -124.507, 0.000
2.785, 6.041, -0.863, 64.235, 155.468, 0.000
0.039, -10.042, -3.491, -70.829, 179.789, 0.000
-14.357, -4.550, -3.295, -17.166, -111.371, 0.000
-11.925, 7.963, -2.236, 33.278, -124.745, 0.000
1.765, 5.727, 0.824, 71.215, 16.966, 0.000
-1.922, -8.159, 0.824, -75.625, -13.191, 0.000
-12.592, -6.512, -2.942, -26.729, -119.573, 0.000
-11.768, 8.238, -0.431, 34.974, -125.029, 0.000
-0.824, 6.551, 1.491, 75.427, -6.990, 0.000
0.981, -7.610, 0.157, -82.565, 7.341, 0.000
-12.199, -6.002, -2.432, -25.756, -117.960, 0.000
-12.435, 7.414, -2.275, 30.391, -121.950, 0.000
0.824, 7.610, 1.726, 75.893, 6.026, 0.000
2.157, -6.512, 0.196, -71.598, 18.324, 0.000
-11.493, -8.120, -2.314, -34.706, -126.302, 0.000
-15.808, 4.511, -1.020, 15.895, -106.307, 0.000
-2.471, 8.081, 0.941, 71.879, -16.897, 0.000
4.707, -1.883, 2.236, -19.865, 58.160, 0.000
-4.001, -10.238, -0.471, -68.520, -158.675, 0.000
-13.415, -2.746, -3.256, -11.250, -107.613, 0.000
-9.924, 7.571, -1.216, 37.132, -127.691, 0.000
2.746, 7.178, 1.883, 65.118, 20.304, 0.000
4.982, -4.668, 1.373, -42.092, 45.675, 0.000
-5.413, -9.728, -1.451, -60.054, -151.173, 0.000
-12.906, -2.236, -1.844, -9.732, -102.656, 0.000
-8.669, 7.767, -0.628, 41.784, -131.951, 0.000
0.902, 8.826, 2.354, 74.061, 5.641, 0.000
6.786, 0.471, 2.275, 3.763, 71.101, 0.000
2.432, -8.081, 0.235, -73.176, 16.744, 0.000
-5.923, -8.826, -1.491, -55.315, -146.506, 0.000
-12.121, -2.589, -2.001, -11.900, -105.106, 0.000
-8.551, 7.375, -0.588, 40.707, -130.864, 0.000
0.667, 9.807, 1.922, 78.280, 3.818, 0.000
5.923, 4.158, 2.981, 32.089, 49.180, 0.000
6.159, -5.296, 2.079, -39.170, 47.269, 0.000
-0.471, -10.317, -0.431, -86.458, -177.390, 0.000
-6.825, -8.904, -1.648, -51.743, -142.994, 0.000
-10.866, -1.530, -1.608, -7.929, -101.546, 0.000
-9.964, 4.472, -0.588, 24.134, -114.356, 0.000
-4.433, 8.473, 1.020, 61.772, -27.447, 0.000
2.628, 8.944, 2.118, 69.322, 15.958, 0.000
7.139, 4.197, 3.177, 28.241, 53.596, 0.000
7.571, -2.471, 2.903, -16.951, 63.272, 0.000
3.648, -8.041, 1.334, -64.218, 24.111, 0.000
-1.961, -9.924, -0.549, -78.402, -168.837, 0.000
-7.728, -6.747, -1.726, -40.434, -132.026, 0.000
-10.866, -1.648, -2.040, -8.476, -103.567, 0.000
-9.767, 4.197, -0.941, 23.158, -113.768, 0.000
-5.531, 8.120, 0.353, 55.685, -34.236, 0.000
-0.392, 10.042, 1.648, 80.427, -2.207, 0.000
4.943, 8.551, 2.903, 56.166, 28.692, 0.000
7.688, 2.864, 3.177, 18.994, 60.911, 0.000
8.865, -1.648, 3.020, -9.977, 68.789, 0.000
6.394, -7.335, 2.157, -47.388, 39.904, 0.000
2.275, -9.611, 0.863, -75.792, 13.267, 0.000
-3.295, -10.238, -1.020, -71.381, -162.242, 0.000
-7.257, -7.296, -1.883, -44.221, -136.078, 0.000
-9.532, -3.138, -1.608, -17.985, -110.301, 0.000
-10.042, 1.922, -1.608, 10.703, -104.013, 0.000
-8.002, 6.982, -0.706, 40.996, -131.251, 0.000
-4.236, 8.865, 0.824, 64.042, -25.446, 0.000
0.863, 9.689, 1.883, 77.933, 4.997, 0.000
5.099, 8.355, 3.020, 54.650, 29.855, 0.000
7.963, 4.236, 3.256, 26.218, 56.139, 0.000
8.551, -0.824, 2.981, -5.197, 70.116, 0.000
7.218, -5.296, 2.236, -35.024, 51.466, 0.000
4.903, -8.512, 1.216, -59.311, 29.694, 0.000
0.785, -10.003, 0.353, -85.084, 4.482, 0.000
-3.413, -9.493, -0.785, -69.752, -160.288, 0.000
-6.708, -7.571, -1.530, -47.737, -139.027, 0.000
-9.140, -4.472, -1.491, -25.775, -117.282, 0.000
-9.807, -0.471, -1.804, -2.703, -100.767, 0.000
-9.767, 3.687, -1.216, 20.537, -111.678, 0.000
-6.747, 6.943, -0.275, 45.797, -135.843, 0.000
-4.080, 9.336, 0.510, 66.232, -23.573, 0.000
0.000, 9.964, 1.608, 80.831, 0.000, 0.000
2.942, 9.022, 2.471, 66.933, 17.458, 0.000
6.198, 6.865, 2.746, 45.360, 39.972, 0.000
8.198, 4.433, 3.413, 26.526, 55.692, 0.000
8.748, 0.118, 3.138, 0.725, 70.252, 0.000
9.140, -3.609, 2.550, -20.823, 64.198, 0.000
6.982, -6.433, 2.354, -41.124, 45.547, 0.000
3.923, -8.983, 1.334, -65.239, 23.362, 0.000
0.863, -10.434, 0.078, -85.253, 4.728, 0.000
-2.785, -9.728, -0.667, -73.597, -164.060, 0.000
-5.923, -8.238, -1.138, -53.789, -144.538, 0.000
-9.101, -4.825, -1.648, -27.551, -119.259, 0.000
-10.434, 0.549, -1.648, 2.976, -99.449, 0.000
-9.022, 7.178, -0.549, 38.456, -128.589, 0.000
-2.707, 10.042, 1.412, 73.090, -14.944, 0.000
4.590, 7.178, 2.432, 54.112, 31.196, 0.000
7.257, -2.314, 2.157, -16.998, 66.443, 0.000
2.236, -8.669, 1.059, -74.072, 14.360, 0.000
-7.492, -9.336, -1.687, -50.559, -141.701, 0.000
-12.474, 0.863, -2.001, 3.908, -99.907, 0.000
-7.453, 9.336, -0.314, 51.374, -141.415, 0.000
3.766, 6.119, 2.432, 53.775, 29.764, 0.000
4.982, -6.237, 1.844, -49.579, 37.451, 0.000
-7.610, -8.473, -1.569, -47.478, -138.551, 0.000
-14.514, 0.078, -2.903, 0.304, -101.314, 0.000
-6.119, 11.101, 0.078, 61.133, -28.865, 0.000
4.550, 3.217, 1.059, 34.547, 53.342, 0.000
-1.491, -8.669, -0.745, -79.118, -170.279, 0.000
-13.023, -4.236, -2.785, -17.646, -111.271, 0.000
-11.493, 7.414, -1.451, 32.618, -123.317, 0.000
-0.471, 7.375, 2.040, 74.153, -3.520, 0.000
-2.589, -9.061, -0.157, -74.027, -164.057, 0.000
-18.240, -4.629, -2.707, -14.091, -106.381, 0.000
-10.160, 11.023, -1.334, 47.089, -137.540, 0.000
-2.432, -1.883, 1.491, -33.428, -45.362, 0.000
-15.965, -8.473, -4.393, -27.098, -120.872, 0.000
-14.985, 9.650, -1.922, 32.568, -123.290, 0.000
-3.609, -5.021, -2.001, -50.587, -146.269, 0.000
-20.006, -4.472, -5.452, -12.170, -109.417, 0.000
-12.788, 8.944, -0.078, 34.968, -124.969, 0.000
-14.475, -9.257, -2.942, -32.077, -123.865, 0.000
-20.006, 4.786, -6.119, 12.885, -111.222, 0.000
-14.357, -4.119, -3.020, -15.682, -109.583, 0.000
-20.006, 2.118, -10.003, 5.410, -117.071, 0.000
-12.749, -0.196, -0.353, -0.881, -91.814, 0.000
-20.006, -4.001, -7.688, -10.575, -113.424, 0.000
-10.827, 12.082, 1.255, 47.946, -41.711, 0.000
-20.006, -5.452, -8.159, -14.164, -116.129, 0.000
-14.004, 5.845, -5.021, 21.449, -118.821, 0.000
-20.006, -7.296, -9.179, -18.339, -120.375, 0.000
-19.260, 7.257, -3.177, 20.393, -112.358, 0.000
-20.006, -6.119, -12.513, -14.538, -124.849, 0.000
-18.750, 6.943, -1.687, 20.244, -110.860, 0.000
-20.006, 0.745, -8.473, 1.965, -113.033, 0.000
-20.006, -8.512, -0.196, -23.048, -113.055, 0.000
-20.006, 10.983, -12.082, 25.172, -129.221, 0.000
-20.006, -7.022, -6.629, -18.426, -115.766, 0.000
-20.006, 13.180, -9.140, 30.932, -128.720, 0.000
-20.006, -11.297, -6.276, -28.316, -122.862, 0.000
-20.006, 9.414, -6.708, 24.045, -120.020, 0.000
-20.006, -9.846, -12.866, -22.487, -129.002, 0.000
-20.006, 2.079, -5.766, 5.702, -107.035, 0.000
-20.006, -2.197, -9.532, -5.661, -116.057, 0.000
-20.006, -6.747, -8.669, -17.195, -118.771, 0.000
-20.006, 10.081, -6.551, 25.590, -121.004, 0.000
-20.006, -9.964, -7.532, -24.990, -121.977, 0.000
-20.006, 7.100, -5.962, 18.784, -114.865, 0.000
-20.006, -5.884, -10.199, -14.683, -120.479, 0.000
-20.006, 4.433, -3.962, 12.262, -106.551, 0.000
-20.006, -0.157, -9.140, -0.409, -114.557, 0.000
-20.006, -8.708, -6.159, -22.589, -118.064, 0.000
-20.006, 7.139, -7.414, 18.501, -117.225, 0.000
-20.006, -8.904, -10.709, -21.426, -124.844, 0.000
-20.006, -2.393, -5.452, -6.583, -106.575, 0.000
-20.006, 9.179, -10.317, 22.185, -124.616, 0.000
-20.006, -12.043, -9.257, -28.648, -127.208, 0.000
-20.006, 5.178, -7.100, 13.708, -113.714, 0.000
-20.006, -4.943, -9.924, -12.480, -118.995, 0.000
-20.006, -7.296, -7.218, -18.935, -117.158, 0.000
-20.006, 8.904, -7.178, 22.731, -119.758, 0.000
-20.006, -11.690, -10.552, -27.331, -128.209, 0.000
-20.006, 1.373, -4.982, 3.810, -104.483, 0.000
-20.006, 3.648, -13.612, 8.574, -125.161, 0.000
-20.006, -12.906, -8.355, -30.764, -127.542, 0.000
-20.006, 5.531, -5.727, 14.885, -111.702, 0.000
-20.006, -9.297, -10.591, -22.328, -125.162, 0.000
-20.006, -0.275, -4.786, -0.765, -103.475, 0.000
-20.006, -1.138, -7.649, -3.040, -111.134, 0.000
-20.006, -1.059, -4.001, -2.972, -101.689, 0.000
-20.006, 3.295, -8.551, 8.612, -114.612, 0.000
-20.006, -8.316, -5.845, -21.752, -116.934, 0.000
-20.006, 11.297, -6.865, 28.108, -123.456, 0.000
-20.006, -12.827, -7.335, -31.047, -126.450, 0.000
-20.006, 6.276, -5.923, 16.742, -113.334, 0.000
-20.006, -9.297, -7.296, -23.585, -120.572, 0.000
-20.006, -1.804, -6.472, -4.905, -108.566, 0.000
-20.006, -0.824, -8.002, -2.189, -111.906, 0.000
-20.006, -7.453, -6.159, -19.599, -115.794, 0.000
-20.006, 6.865, -8.983, 17.382, -119.472, 0.000
-20.006, -14.082, -7.649, -33.325, -128.697, 0.000
-20.006, 0.941, -7.218, 2.535, -109.993, 0.000
-20.006, -10.003, -10.238, -23.994, -125.583, 0.000
-20.006, 0.196, -7.767, 0.524, -111.224, 0.000
-20.006, 6.315, -12.121, 15.109, -124.341, 0.000
-20.006, -12.356, -7.061, -30.218, -125.427, 0.000
-20.006, 9.022, -6.433, 23.235, -118.981, 0.000
-20.006, -1.412, -9.101, -3.676, -114.719, 0.000
-20.006, -5.452, -8.277, -14.136, -116.355, 0.000
-20.006, 11.807, -10.944, 27.374, -128.825, 0.000
-20.006, -12.631, -5.884, -31.204, -124.858, 0.000
-20.006, 10.160, -8.041, 25.230, -122.930, 0.000
-20.006, -6.865, -10.827, -16.793, -122.651, 0.000
-20.006, -4.236, -4.903, -11.622, -107.948, 0.000
-20.006, 4.040, -9.375, 10.363, -117.035, 0.000
-20.006, -10.630, -4.786, -27.330, -120.231, 0.000
-20.006, 9.454, -6.433, 24.221, -119.752, 0.000
-20.006, -14.357, -8.434, -33.476, -129.771, 0.000
-20.006, 4.550, -3.295, 12.649, -105.686, 0.000
-20.006, -7.492, -8.198, -19.113, -119.037, 0.000
-20.006, 8.708, -3.687, 23.175, -115.300, 0.000
-20.006, -11.023, -7.375, -27.338, -123.541, 0.000
-20.006, 8.865, -3.373, 23.604, -115.367, 0.000
-20.006, -9.414, -7.061, -23.930, -120.466, 0.000
-19.888, 2.746, -2.236, 7.812, -100.096, 0.000
-20.006, -6.433, -7.375, -16.790, -116.067, 0.000
-20.006, 1.412, -3.727, 3.970, -101.266, 0.000
-20.006, 0.235, -9.493, 0.609, -115.392, 0.000
-17.887, -10.395, -6.394, -28.689, -124.305, 0.000
-20.006, 6.394, -7.414, 16.683, -116.076, 0.000
-20.006, -7.100, -2.942, -19.347, -111.015, 0.000
-20.006, 11.846, -7.218, 29.118, -124.738, 0.000
-20.006, -12.199, -6.747, -30.020, -124.871, 0.000
-20.006, 7.375, -6.041, 19.437, -115.479, 0.000
-18.515, -13.572, -4.393, -35.498, -127.614, 0.000
-20.006, 8.983, -5.335, 23.454, -117.575, 0.000
-6.825, -5.452, -1.883, -37.599, -130.203, 0.000
-20.006, -4.001, -6.433, -10.780, -110.741, 0.000
-6.669, 7.139, -0.549, 46.856, -137.037, 0.000
-4.472, -9.532, -0.981, -64.346, -154.983, 0.000
-20.006, -0.431, -5.766, -1.187, -106.121, 0.000
-5.884, 9.336, 0.078, 57.776, -32.220, 0.000
-1.216, -5.688, 0.353, -77.449, -12.045, 0.000
-14.475, -8.434, -2.667, -29.813, -121.429, 0.000
-12.435, 6.825, -1.883, 28.489, -119.657, 0.000
1.138, 2.589, 3.648, 34.118, 14.268, 0.000
-7.414, -10.042, -0.471, -53.507, -143.592, 0.000
-19.064, 0.235, -2.824, 0.700, -98.456, 0.000
-7.767, 10.317, 2.432, 51.730, -36.233, 0.000
-0.941, -7.178, 2.628, -68.749, -7.021, 0.000
-14.200, -7.178, -2.432, -26.486, -118.091, 0.000
-14.632, 6.669, -0.981, 24.453, -114.734, 0.000
-3.099, 4.276, 2.824, 45.561, -31.163, 0.000
-10.630, -10.670, -0.981, -44.984, -135.226, 0.000
-18.044, 7.022, -1.648, 21.182, -111.787, 0.000
-2.589, 5.923, 3.138, 55.518, -21.118, 0.000
-10.787, -9.650, -1.451, -41.559, -132.133, 0.000
-20.006, 0.471, -6.472, 1.282, -107.972, 0.000
-4.433, 5.962, 0.157, 53.355, -36.618, 0.000
-14.122, -9.257, -2.471, -32.852, -124.157, 0.000
-14.985, 5.452, -1.059, 19.949, -110.339, 0.000
-3.373, -0.588, -0.471, -9.801, -102.591, 0.000
-18.633, -7.610, -2.275, -22.068, -113.088, 0.000
-13.925, 10.356, -2.824, 36.085, -127.626, 0.000
-4.472, -8.748, -0.588, -62.724, -152.976, 0.000
-19.339, -5.688, -4.119, -16.049, -109.958, 0.000
-9.924, 0.667, -3.060, 3.674, -107.512, 0.000
20.006, -20.006, 3.648, -44.531, 44.531, 0.000
-20.006, -20.006, -6.551, -43.542, -136.458, 0.000
-10.827, 10.709, -3.020, 43.614, -135.783, 0.000
-2.393, -6.512, 0.902, -68.559, -20.001, 0.000
-14.004, -7.022, -2.393, -26.300, -117.911, 0.000
-13.808, 7.218, -1.804, 27.399, -118.316, 0.000
2.589, 10.356, 1.530, 73.808, 13.891, 0.000
7.296, -4.903, 2.079, -32.875, 53.872, 0.000
2.197, -10.591, 0.275, -78.194, 11.714, 0.000
-2.157, -10.866, -1.334, -76.861, -168.851, 0.000
-4.276, -9.454, -1.373, -64.591, -155.887, 0.000
-5.649, -8.355, -1.687, -54.795, -146.468, 0.000
-5.492, -8.198, -1.373, -55.376, -146.549, 0.000
-4.864, -8.512, -1.491, -59.135, -150.626, 0.000
-5.021, -8.473, -1.491, -58.277, -149.731, 0.000
-4.943, -8.787, -1.491, -59.565, -150.988, 0.000
-4.825, -9.022, -1.059, -61.299, -152.026, 0.000
-4.472, -8.473, -1.138, -61.428, -152.387, 0.000
-5.374, -8.394, -1.608, -56.248, -147.840, 0.000
-5.884, -7.924, -1.726, -52.265, -144.037, 0.000
-6.786, -7.218, -2.040, -45.527, -137.862, 0.000
-7.296, -5.923, -1.648, -38.375, -130.119, 0.000
-8.316, -3.805, -1.844, -24.070, -116.950, 0.000
-9.728, -1.765, -2.079, -10.062, -105.661, 0.000
-9.964, 1.294, -1.765, 7.290, -102.391, 0.000
-9.061, 4.393, -1.451, 25.583, -117.050, 0.000
-7.571, 7.100, -0.471, 43.107, -133.225, 0.000
-4.786, 9.257, 0.588, 62.488, -27.290, 0.000
-0.824, 10.003, 1.451, 80.528, -4.659, 0.000
4.080, 8.512, 2.354, 61.044, 24.794, 0.000
7.061, 3.099, 2.354, 22.605, 61.140, 0.000
5.374, -2.314, 1.687, -22.337, 61.947, 0.000
0.118, -12.435, -0.353, -88.286, 179.458, 0.000
-11.140, -5.452, -2.824, -25.381, -118.864, 0.000
-12.356, 6.237, -2.157, 26.438, -118.107, 0.000
-1.569, 8.669, 1.687, 75.118, -10.074, 0.000
4.080, -2.589, 2.354, -28.797, 49.382, 0.000
-8.277, -10.120, -3.099, -48.870, -141.975, 0.000
-16.593, 3.256, -3.413, 10.879, -105.868, 0.000
-6.315, 8.787, 1.373, 53.664, -35.380, 0.000
2.079, -1.804, 3.256, -25.038, 29.184, 0.000
-7.296, -10.983, -1.294, -55.994, -146.586, 0.000
-14.514, 0.824, -3.256, 3.170, -103.029, 0.000
-3.844, 13.494, 0.118, 74.092, -15.901, 0.000
-3.609, -2.040, 1.608, -27.306, -54.255, 0.000
-15.730, -6.315, -2.118, -21.698, -112.952, 0.000
-12.553, 8.355, -2.864, 32.982, -125.131, 0.000
-0.706, -0.078, 0.863, -4.025, -39.174, 0.000
-12.435, -11.376, -1.844, -42.143, -132.823, 0.000
-16.907, 8.355, -1.883, 26.159, -116.866, 0.000
-1.255, 1.216, -2.001, 27.243, -151.801, 0.000
-13.023, -10.513, -3.373, -38.005, -130.290, 0.000
-17.417, 7.257, -4.982, 21.831, -116.812, 0.000
-0.628, 1.687, 0.196, 68.702, -20.284, 0.000
-12.866, -11.964, -2.707, -42.301, -133.633, 0.000
-17.730, 2.785, -4.393, 8.669, -106.351, 0.000
-4.746, 4.354, 1.648, 40.913, -45.555, 0.000
-17.613, -11.023, -4.864, -31.101, -124.375, 0.000
-16.357, 9.140, -2.079, 28.999, -119.814, 0.000
-1.255, -4.511, -1.569, -65.990, -165.275, 0.000
-20.006, -7.335, -3.530, -19.854, -112.143, 0.000
-13.494, 7.924, -2.236, 30.084, -121.389, 0.000
-12.356, -7.218, -0.196, -30.287, -120.300, 0.000
-20.006, 3.727, -3.609, 10.388, -104.537, 0.000
-9.140, -3.099, -1.334, -18.547, -110.260, 0.000
-20.006, -7.453, -3.844, -20.095, -112.743, 0.000
-13.455, 3.805, -1.138, 15.737, -106.445, 0.000
-20.006, -4.707, -5.021, -12.856, -108.985, 0.000
-16.593, 11.297, 1.726, 34.106, -55.443, 0.000
-20.006, -7.218, -7.178, -18.757, -116.969, 0.000
-19.849, 4.746, -0.981, 13.433, -103.722, 0.000
-20.006, -5.845, -11.101, -14.330, -122.092, 0.000
-20.006, 6.747, -2.628, 18.489, -109.897, 0.000
-20.006, -10.434, -9.140, -25.380, -124.736, 0.000
-19.299, 8.316, -4.903, 22.667, -116.575, 0.000
-20.006, -9.297, -6.119, -23.959, -119.089, 0.000
-13.180, -1.608, -8.904, -5.774, -124.471, 0.000
-20.006, -7.218, -6.276, -18.996, -115.553, 0.000
-20.006, -2.197, -6.669, -5.947, -109.339, 0.000
-20.006, -1.138, -9.336, -2.950, -115.179, 0.000
-20.006, -9.728, -6.276, -24.890, -120.058, 0.000
-20.006, 11.101, -7.257, 27.548, -123.542, 0.000
-20.006, -6.865, -10.356, -16.948, -121.842, 0.000
-20.006, 9.650, -2.589, 25.565, -116.538, 0.000
-20.006, -4.080, -10.748, -10.184, -119.884, 0.000
-20.006, -3.727, 2.942, -10.442, -76.649, 0.000
-20.006, 14.867, -10.630, 33.275, -132.414, 0.000
-20.006, -6.198, -7.845, -16.089, -116.554, 0.000
-20.006, 1.412, -3.687, 3.971, -101.165, 0.000
-20.006, 4.393, -14.239, 10.144, -126.681, 0.000
-20.006, -15.730, -12.749, -33.548, -135.344, 0.000
-20.006, 14.671, -7.728, 34.375, -129.654, 0.000
-20.006, -6.512, -10.277, -16.147, -121.306, 0.000
-20.006, -10.630, -5.256, -27.200, -120.659, 0.000
-20.006, 3.609, -10.552, 9.066, -119.137, 0.000
-20.006, -12.945, -10.238, -29.942, -129.522, 0.000
-20.006, 0.588, -4.550, 1.643, -102.917, 0.000
-20.006, 6.629, -11.533, 16.018, -123.621, 0.000
-20.006, -9.689, -12.749, -22.217, -128.674, 0.000
-20.006, 7.100, -5.021, 18.995, -113.494, 0.000
-20.006, 0.667, -10.081, 1.705, -116.795, 0.000
-20.006, -8.748, -8.826, -21.804, -121.847, 0.000
-20.006, 4.746, -8.708, 12.273, -116.370, 0.000
-20.006, -2.471, -5.139, -6.823, -105.909, 0.000
-20.006, -3.491, -4.550, -9.657, -105.997, 0.000
-20.006, -0.706, -13.337, -1.682, -123.727, 0.000
-19.064, -6.119, -2.707, -17.630, -109.340, 0.000
-20.006, 6.433, -10.238, 15.974, -121.149, 0.000
-8.748, -7.218, -8.787, -30.205, -142.430, 0.000
-20.006, 3.883, -1.216, 10.966, -101.498, 0.000
-5.492, -0.824, -1.451, -8.252, -106.903, 0.000
-19.966, -7.257, -5.766, -19.249, -114.902, 0.000
-11.258, 9.611, 0.275, 40.478, -49.502, 0.000
1.451, -3.373, 0.314, -66.242, 23.189, 0.000
-8.198, -10.003, -2.040, -49.816, -141.233, 0.000
-13.729, -0.824, -2.157, -3.392, -99.548, 0.000
-6.394, 8.787, -0.235, 53.939, -143.967, 0.000
4.236, 7.218, 2.432, 55.910, 29.084, 0.000
8.787, 1.020, 2.942, 6.281, 70.487, 0.000
8.904, -4.864, 2.471, -27.761, 58.504, 0.000
7.139, -6.237, 2.314, -39.728, 47.021, 0.000
2.981, -10.317, 0.863, -73.257, 16.065, 0.000
-2.393, -9.885, -0.314, -76.280, -166.399, 0.000
-6.708, -7.610, -0.745, -48.431, -138.741, 0.000
-11.140, -1.098, -1.334, -5.591, -98.816, 0.000
-9.140, 6.747, -1.020, 36.265, -126.744, 0.000
-2.040, 7.924, 2.197, 69.278, -13.932, 0.000
5.649, 1.451, 2.236, 13.437, 64.737, 0.000
-1.491, -8.630, -0.275, -80.039, -170.205, 0.000
-15.926, -3.373, -4.864, -11.452, -110.389, 0.000
-9.101, 12.592, -0.471, 54.106, -144.162, 0.000
-0.745, -1.255, 1.177, -42.023, -23.420, 0.000
-16.397, -18.829, -4.158, -48.064, -139.624, 0.000
-12.945, 7.139, -2.628, 28.391, -120.443, 0.000
-4.158, -2.511, -0.471, -30.961, -121.562, 0.000
-20.006, -8.394, -5.217, -22.099, -116.291, 0.000
-14.592, 8.708, -2.667, 30.415, -121.970, 0.000
-13.376, -11.454, -2.432, -40.114, -131.199, 0.000
-20.006, 7.492, -3.491, 20.251, -112.449, 0.000
-10.434, -4.236, -3.530, -21.037, -117.857, 0.000
-20.006, -0.275, -5.806, -0.755, -106.200, 0.000
-10.434, -5.256, -3.177, -25.730, -120.483, 0.000
-20.006, -4.629, -7.688, -12.187, -114.160, 0.000
-20.006, 5.727, -4.040, 15.675, -109.308, 0.000
-20.006, -11.101, -4.354, -28.467, -120.797, 0.000
-20.006, 5.570, -6.159, 14.902, -112.542, 0.000
-20.006, -9.767, -7.532, -24.557, -121.655, 0.000
-20.006, 8.159, -7.414, 20.928, -118.858, 0.000
-20.006, -3.844, -5.296, -10.523, -108.113, 0.000
-20.006, 0.706, -4.550, 1.971, -102.962, 0.000
-20.006, 1.294, -10.081, 3.307, -116.933, 0.000
-20.006, -10.238, -10.983, -24.161, -126.890, 0.000
-20.006, -2.746, -3.648, -7.690, -102.857, 0.000
-20.006, -3.727, -8.591, -9.713, -115.083, 0.000
-20.006, -0.196, -8.944, -0.513, -114.093, 0.000
-20.006, -2.707, -16.397, -5.974, -129.716, 0.000
-20.006, -3.609, -5.256, -9.897, -107.678, 0.000
-20.006, 3.805, -11.533, 9.357, -121.259, 0.000
-20.006, -10.866, -8.394, -26.603, -124.464, 0.000
-20.006, 5.452, -6.276, 14.577, -112.567, 0.000
-20.006, -10.905, -10.199, -25.903, -126.736, 0.000
-20.006, 1.883, -6.943, 5.081, -109.778, 0.000
-20.006, 3.099, -9.532, 7.961, -116.612, 0.000
-20.006, -8.983, -8.120, -22.590, -121.186, 0.000
-20.006, 4.943, -6.747, 13.176, -112.688, 0.000
-20.006, -5.531, -11.886, -13.370, -123.237, 0.000
-20.006, -11.925, -11.297, -27.431, -129.389, 0.000
-20.006, 8.473, -9.807, 20.822, -122.936, 0.000
-20.006, -12.670, -13.259, -27.830, -132.512, 0.000
-20.006, -2.118, -3.609, -5.949, -101.814, 0.000
-20.006, 6.355, -10.552, 15.693, -121.621, 0.000
-20.006, -9.807, -10.748, -23.356, -126.028, 0.000
-20.006, -2.040, -6.394, -5.547, -108.545, 0.000
-20.006, 2.942, -10.944, 7.351, -119.531, 0.000
-20.006, -11.925, -10.866, -27.646, -128.883, 0.000
-20.006, 5.492, -7.100, 14.504, -114.165, 0.000
-20.006, -1.177, -13.376, -2.800, -123.870, 0.000
-20.006, -6.865, -10.081, -17.037, -121.369, 0.000
-20.006, 10.003, -7.767, 24.990, -122.335, 0.000
-20.006, -7.022, -13.141, -16.349, -126.677, 0.000
-20.006, 0.667, -6.355, 1.820, -107.713, 0.000
-20.006, 2.824, -11.572, 6.967, -120.770, 0.000
-20.006, -13.847, -12.317, -30.515, -132.811, 0.000
-20.006, 7.296, -0.431, 20.033, -110.069, 0.000
-20.006, 6.825, -11.258, 16.559, -123.349, 0.000
-20.006, -7.414, -11.572, -17.786, -124.488, 0.000
-20.006, 3.099, -7.728, 8.222, -112.596, 0.000
-20.006, -4.433, -9.101, -11.403, -116.839, 0.000
-20.006, -6.982, -10.552, -17.156, -122.312, 0.000
-20.006, 9.140, -9.885, 22.273, -123.939, 0.000
-20.006, -8.944, -9.493, -21.994, -123.102, 0.000
-20.006, -0.902, -8.944, -2.358, -114.196, 0.000
-20.006, 3.020, -10.081, 7.679, -117.747, 0.000
-20.006, -5.766, -10.944, -14.191, -121.730, 0.000
-20.006, -3.413, -7.414, -9.088, -112.194, 0.000
-20.006, 1.216, -12.199, 2.971, -121.501, 0.000
-20.006, -7.571, -7.649, -19.467, -118.279, 0.000
-20.006, 0.588, -8.630, 1.547, -113.382, 0.000
-20.006, -5.570, -11.807, -13.484, -123.128, 0.000
-20.006, -12.631, -4.864, -31.529, -124.081, 0.000
-20.006, 9.140, -9.650, 22.367, -123.599, 0.000
-20.006, -5.139, -8.394, -13.325, -116.196, 0.000
-20.006, -1.098, -6.786, -2.976, -108.964, 0.000
-20.006, -3.256, -8.551, -8.511, -114.579, 0.000
-19.064, -6.865, -2.589, -19.637, -111.049, 0.000
-20.006, 3.373, -6.472, 9.115, -110.044, 0.000
-11.454, -4.786, -0.981, -22.601, -113.098, 0.000
-20.006, -2.236, -6.041, -6.107, -107.848, 0.000
-6.786, 9.297, -0.785, 53.691, -143.969, 0.000
-8.826, -9.297, -0.941, -46.326, -136.634, 0.000
-18.868, 0.275, -4.158, 0.814, -102.454, 0.000
-2.511, 8.748, 1.687, 70.927, -15.738, 0.000
4.040, -4.393, 1.648, -45.197, 40.731, 0.000
-4.276, -10.827, -1.020, -67.902, -158.536, 0.000
-10.670, -4.825, -1.491, -24.126, -115.328, 0.000
-11.023, 3.648, -1.648, 18.125, -109.958, 0.000
-4.629, 10.120, 0.902, 65.016, -24.492, 0.000
4.080, 6.825, 2.785, 54.107, 28.960, 0.000
6.472, 0.000, 2.079, 0.000, 72.192, 0.000
-0.941, -8.355, 0.510, -82.698, -6.417, 0.000
